时间,商品名称,库存变化,单笔销量
2026-08-20 17:49:55,kkt,初始销量：2500,0
2026-08-20 17:49:55,line,初始销量：2500,0
2026-08-20 21:23:51,kkt,2500->2495,5
2026-08-22 12:03:49,kkt,2495->2488,7
2026-08-22 17:57:19,kkt,2488->2482,6
