时间,商品名称,库存变化,单笔销量
2026-08-20 17:49:54,kkt,初始销量：2495,5
2026-08-20 17:49:54,line,初始销量：2500,0
2026-08-20 21:21:11,line,2500->2499,1
2026-08-20 21:39:58,line,2499->2500,-1
2026-08-20 22:50:02,line,2500->2499,1
2026-08-20 22:52:58,line,2499->2498,1
2026-08-20 22:58:58,line,2498->2497,1
2026-08-20 22:59:37,line,2497->2498,-1
