时间,商品名称,库存变化,单笔销量
2026-08-20 17:47:24,YEONHO_DIY,初始库存: 5000,0
2026-08-22 16:27:36,YEONHO_DIY,5000 -> 4990,10
2026-08-22 21:50:24,YEONHO_DIY,4990 -> 4985,5
