时间,商品名称,库存变化,单笔销量
2026-08-20 17:47:25,YONGSEUNG_DIY,初始库存: 5000,0
2026-08-22 22:21:27,YONGSEUNG_DIY,5000 -> 4989,11
2026-08-22 22:55:41,YONGSEUNG_DIY,4989 -> 4987,2
2026-08-22 22:56:52,YONGSEUNG_DIY,4987 -> 4977,10
